name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Slater's Pellets,http://www.slaterspellets.com/,+1 518-965-3503,"7555 NY-32, Cairo, NY 12413",7555 NY-32,Cairo,12413,New York,United States of America,42.2929073,-73.9890417,44,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""10AM-2PM""}",OPERATIONAL,"https://www.google.com/maps/place/Slater%27s+Pellets/@42.292907299999996,-73.9890417,14z/data=!4m8!1m2!2m1!1sSlater%27s+Pellets!3m4!1s0x89ddbbca1a60bb45:0xc94cd0b034d5af8e!8m2!3d42.292907299999996!4d-73.9890417",Yes,Pine,Dry,"$20, $3, $20, $50 , $100, $20, $100 , $3, $20",Yes,"Slater's Pellets is a firewood provider based in Cairo, New York. They supply pine firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $20, $3, $20, $50 , $100, $20, $100 , $3, $20.","Fir, Pine",", .00",True,False,True,True,True,True
Lewis Carroll,https://www.landscaperforestva.com/,+1 434-660-6101,,,New York,10025-8844,New York,United States of America,37.2819041,-79.3665585,44,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Lewis+Carroll/@37.2819041,-79.3665585,14z/data=!4m8!1m2!2m1!1sLewis+Carroll!3m4!1s0x89b2cda5ae84b87d:0xd988e5ed17e44dd2!8m2!3d37.2819041!4d-79.3665585",No,,,,Yes,"Lewis Carroll is a firewood provider based in New York, New York. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Weber Davis Tree Service,https://weberdavistreeservice.com/,+1 385-333-6626,"1615 Farr Dr, Ogden, UT 84404",1615 Farr Dr,Ogden,84404,Utah,United States of America,41.238008,-111.9469152,44,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Weber+Davis+Tree+Service/@41.238008,-111.94691519999999,14z/data=!4m8!1m2!2m1!1sWeber+Davis+Tree+Service!3m4!1s0x875309a6e5dc2871:0x73ee316fe1347d89!8m2!3d41.238008!4d-111.94691519999999",No,Mixed hardwoods,Green,"$1 , $2 , $15",Yes,"Weber Davis Tree Service is a firewood provider based in Ogden, Utah. They supply mixed hardwoods firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Pricing ranges from $1 , $2 , $15.",,Call for pricing,False,False,False,True,True,False
Gordon's Tree Service,https://gordonstreeservice.com/,+1 706-510-4653,,,Athens,30601,Georgia,United States of America,34.1649535,-83.2564819,44,"{""Monday"": ""6AM-8PM"", ""Tuesday"": ""6AM-8PM"", ""Wednesday"": ""6AM-8PM"", ""Thursday"": ""6AM-8PM"", ""Friday"": ""6AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Gordon%27s+Tree+Service/@34.164953499999996,-83.2564819,14z/data=!4m8!1m2!2m1!1sGordon%27s+Tree+Service!3m4!1s0x88f62188e7b5ef05:0x67aef6f6abbe0ebf!8m2!3d34.164953499999996!4d-83.2564819",No,,,,Yes,"Gordon's Tree Service is a firewood provider based in Athens, Georgia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Sherman Outdoor Services,https://shermanoutdoorservices.com/,+1 703-559-0344,"752 Walker Rd STE B, Great Falls, VA 22066",752 Walker Rd STE B,Great Falls,22066,Virginia,United States of America,38.9965936,-77.2894207,44,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Sherman+Outdoor+Services/@38.9965936,-77.2894207,14z/data=!4m8!1m2!2m1!1sSherman+Outdoor+Services!3m4!1s0x4f4368bd4d0c18dd:0x81238830f1c879f3!8m2!3d38.9965936!4d-77.2894207",Yes,"Oak, Hickory, Firewood","Seasoned, Kiln-Dried, Green, Dry","$25 , $25 ",Yes,"Sherman Outdoor Services is a firewood provider based in Great Falls, Virginia. They supply oak, hickory, firewood firewood. Their wood is typically seasoned, kiln-dried, green, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $25 , $25 .","Cherry, Hickory, Oak",", .00",True,False,True,True,True,True
Thrane Axe & Saw Co.,http://www.thraneaxeandsawco.com/,+1 240-401-8830,"21707 Big Woods Rd, Dickerson, MD 20842",21707 Big Woods Rd,Dickerson,20842,Maryland,United States of America,39.213682,-77.412739,44,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Thrane+Axe+%26+Saw+Co./@39.213682,-77.412739,14z/data=!4m8!1m2!2m1!1sThrane+Axe+%26+Saw+Co.!3m4!1s0x89b625d81e0b0389:0xda1a7ab32ba63552!8m2!3d39.213682!4d-77.412739",Yes,"Oak, Hickory, Firewood","Dry, Seasoned","$50, $40",Yes,"Thrane Axe & Saw Co. is a firewood provider based in Dickerson, Maryland. They supply oak, hickory, firewood firewood. Their wood is typically dry, seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $50, $40.","Ash, Beech, Boxelder, Cherry, Elm, Hickory, Locust, Oak, Pine, Poplar, Walnut",", .00, .25, .50, .75",True,False,True,True,True,True
"Kelly's Tree Service, LLC",https://www.facebook.com/kellystreesharrison/,+1 989-539-3362,"3578 E Arnold Lake Rd, Harrison, MI 48625",3578 E Arnold Lake Rd,Harrison,48625,Michigan,United States of America,44.0737612,-84.7754939,44,"{""Monday"": ""7:30AM-6PM"", ""Tuesday"": ""7:30AM-6PM"", ""Wednesday"": ""7:30AM-6PM"", ""Thursday"": ""7:30AM-6PM"", ""Friday"": ""7:30AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Kelly%27s+Tree+Service%2C+LLC/@44.0737612,-84.7754939,14z/data=!4m8!1m2!2m1!1sKelly%27s+Tree+Service%2C+LLC!3m4!1s0x8821db4a88d508d5:0x463b2ce20fb7336d!8m2!3d44.0737612!4d-84.7754939",No,,,,Yes,"Kelly's Tree Service, LLC is a firewood provider based in Harrison, Michigan. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Kobs & Roberts Tree Service & Firewood Sales,http://www.kobsroberts.com/,+1 920-723-9495,"8337 N Serns Rd, Milton, WI 53563",8337 N Serns Rd,Milton,53563,Wisconsin,United States of America,42.7947239,-88.9561479,44,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Kobs+%26+Roberts+Tree+Service+%26+Firewood+Sales/@42.7947239,-88.95614789999999,14z/data=!4m8!1m2!2m1!1sKobs+%26+Roberts+Tree+Service+%26+Firewood+Sales!3m4!1s0x880611f831abc69b:0xeecedef627119ab7!8m2!3d42.7947239!4d-88.95614789999999",No,"Oak, Pine, Firewood",Seasoned,,Yes,"Kobs & Roberts Tree Service & Firewood Sales is a firewood provider based in Milton, Wisconsin. They supply oak, pine, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available.","Hickory, Maple, Oak",.00,True,False,False,True,True,True
Nutbrown's Christmas Tree Farm,https://www.nutbrowns.com/,+1 412-330-0240,"180 McMichael Rd, Carnegie, PA 15106",180 McMichael Rd,Carnegie,15106,Pennsylvania,United States of America,40.423821,-80.1430665,44,"{""Monday"": ""12-6PM"", ""Tuesday"": ""12-6PM"", ""Wednesday"": ""12-6PM"", ""Thursday"": ""12-6PM"", ""Friday"": ""12-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Nutbrown%27s+Christmas+Tree+Farm/@40.423821,-80.1430665,14z/data=!4m8!1m2!2m1!1sNutbrown%27s+Christmas+Tree+Farm!3m4!1s0x883459028651c087:0x7120e59c29053322!8m2!3d40.423821!4d-80.1430665",No,Pine,,$74,Yes,"Nutbrown's Christmas Tree Farm is a firewood provider based in Carnegie, Pennsylvania. They supply pine firewood. Currently, delivery services are not available. Pricing ranges from $74.",Pine,.77,True,False,False,True,False,True
Mourning Reclaimed Wood,https://www.mourningreclaimedwood.com/,+1 303-921-8117,"170 2nd St SW #17, Loveland, CO 80537",170 2nd St SW #17,Loveland,80537,Colorado,United States of America,40.3899954,-105.0792141,44,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""12-3PM""}",OPERATIONAL,"https://www.google.com/maps/place/Mourning+Reclaimed+Wood/@40.3899954,-105.0792141,14z/data=!4m8!1m2!2m1!1sMourning+Reclaimed+Wood!3m4!1s0x87695301c7dc791d:0xbd0ad82b0b106d4c!8m2!3d40.3899954!4d-105.0792141",No,,,,Yes,"Mourning Reclaimed Wood is a firewood provider based in Loveland, Colorado. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Creative Tree & Stump LLC,https://www.creativetreeandstump.com/,+1 970-580-6932,"474 S 36th Ave, Brighton, CO 80601",474 S 36th Ave,Brighton,80601,Colorado,United States of America,39.9784534,-104.7818693,44,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Creative+Tree+%26+Stump+LLC/@39.9784534,-104.7818693,14z/data=!4m8!1m2!2m1!1sCreative+Tree+%26+Stump+LLC!3m4!1s0x876c6d7bfe2a99e9:0x3311437e78f487b6!8m2!3d39.9784534!4d-104.7818693",No,Mixed hardwoods,Dry,,Yes,"Creative Tree & Stump LLC is a firewood provider based in Brighton, Colorado. They supply mixed hardwoods firewood. Their wood is typically dry for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
"Hillview Tree Service & Property Maintenance, LLC",https://hillviewtreellc.com/,+1 203-206-5668,,,Naugatuck,06706,Connecticut,United States of America,41.409204,-73.0269925,45,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",OPERATIONAL,"https://www.google.com/maps/place/Hillview+Tree+Service+%26+Property+Maintenance%2C+LLC/@41.409203999999995,-73.02699249999999,14z/data=!4m8!1m2!2m1!1sHillview+Tree+Service+%26+Property+Maintenance%2C+LLC!3m4!1s0x89e7c310a6794631:0x4a7f2e91552091b4!8m2!3d41.409203999999995!4d-73.02699249999999",Yes,"Pine, Firewood",Seasoned,,Yes,"Hillview Tree Service & Property Maintenance, LLC is a firewood provider based in Naugatuck, Connecticut. They supply pine, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Pine,Call for pricing,False,False,True,True,True,False
Latham Corp Firewood,http://lathamcorpusa.com/,+1 203-627-5189,"663 B Voluntown Rd, Jewett City, CT 06351",663 B Voluntown Rd,Jewett City,06351,Connecticut,United States of America,41.5883483,-71.9536103,45,,OPERATIONAL,"https://www.google.com/maps/place/Latham+Corp+Firewood/@41.5883483,-71.9536103,14z/data=!4m8!1m2!2m1!1sLatham+Corp+Firewood!3m4!1s0x89e679f195888a9b:0x854e55731b6548b0!8m2!3d41.5883483!4d-71.9536103",No,"Oak, Firewood",Seasoned,,Yes,"Latham Corp Firewood is a firewood provider based in Jewett City, Connecticut. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,True,False
Good Forest Timber Company,http://www.goodforesttimber.com/,+1 309-579-3000,"11705 N Old Galena Rd, Chillicothe, IL 61523",11705 N Old Galena Rd,Chillicothe,61523,Illinois,United States of America,40.8301767,-89.5601941,45,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Good+Forest+Timber+Company/@40.830176699999996,-89.56019409999999,14z/data=!4m8!1m2!2m1!1sGood+Forest+Timber+Company!3m4!1s0x880a4570ea59991f:0x6010aaf179d2cb72!8m2!3d40.830176699999996!4d-89.56019409999999",No,"Oak, Hickory, Firewood",Seasoned,,Yes,"Good Forest Timber Company is a firewood provider based in Chillicothe, Illinois. They supply oak, hickory, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Cherry,Call for pricing,False,False,False,True,True,False
Go-Professional Care LLC,http://goprocarellc.com/,+1 706-970-8721,"1827 Sunnyside Rd, Hiawassee, GA 30546",1827 Sunnyside Rd,Hiawassee,30546,Georgia,United States of America,34.9211351,-83.7326867,45,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Go-Professional+Care+LLC/@34.9211351,-83.7326867,14z/data=!4m8!1m2!2m1!1sGo-Professional+Care+LLC!3m4!1s0x885f2fde8dcbafe3:0x27614339c2590d1f!8m2!3d34.9211351!4d-83.7326867",No,,,,Yes,"Go-Professional Care LLC is a firewood provider based in Hiawassee, Georgia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
LD Forest Products,http://www.ldforestproducts.com/,+1 518-470-7399,"3046 NY-2, Cropseyville, NY 12052",3046 NY-2,Cropseyville,12052,New York,United States of America,42.7608409,-73.5036417,45,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/LD+Forest+Products/@42.7608409,-73.5036417,14z/data=!4m8!1m2!2m1!1sLD+Forest+Products!3m4!1s0x89de1d4727a70071:0x57a44c5c41123b66!8m2!3d42.7608409!4d-73.5036417",Yes,Mixed hardwoods,"Seasoned, Green",,Yes,"LD Forest Products is a firewood provider based in Cropseyville, New York. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
"Yard Works, LLC",https://www.yardworksva.com/,+1 804-639-0311,"10831 Hasty Ln, Midlothian, VA 23112",10831 Hasty Ln,Midlothian,23112,Virginia,United States of America,37.4393463,-77.5962905,45,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""7:30AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Yard+Works%2C+LLC/@37.4393463,-77.5962905,14z/data=!4m8!1m2!2m1!1sYard+Works%2C+LLC!3m4!1s0x89b17310085a0913:0x5f421be7c1885307!8m2!3d37.4393463!4d-77.5962905",Yes,Mixed hardwoods,,$0,Yes,"Yard Works, LLC is a firewood provider based in Midlothian, Virginia. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Pricing ranges from $0.",,".00, .25, .28, .33, .95",True,False,True,True,False,True
T & C & Son Firewood,http://tandcandson.com/,+1 909-800-1352,"21848 Olmstead St, San Jacinto, CA 92583",21848 Olmstead St,San Jacinto,92583,California,United States of America,33.8024853,-116.95464,45,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/T+%26+C+%26+Son+Firewood/@33.8024853,-116.95464,14z/data=!4m8!1m2!2m1!1sT+%26+C+%26+Son+Firewood!3m4!1s0x80dcaca00a32912f:0x60d6e92be47f5394!8m2!3d33.8024853!4d-116.95464",No,,,,Yes,"T & C & Son Firewood is a firewood provider based in San Jacinto, California. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Bob's premium firewood of louisville,http://bobspremiumfirewood.com/?utm_source=gmb,+1 502-309-0795,"2126 Auburn Dr, Louisville, KY 40216",2126 Auburn Dr,Louisville,40216,Kentucky,United States of America,38.1866788,-85.8243317,45,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""7AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Bob%27s+premium+firewood+of+louisville/@38.186678799999996,-85.8243317,14z/data=!4m8!1m2!2m1!1sBob%27s+premium+firewood+of+louisville!3m4!1s0x8869131f43e912ff:0xf3d9be27b43cb95a!8m2!3d38.186678799999996!4d-85.8243317",No,,,,Yes,"Bob's premium firewood of louisville is a firewood provider based in Louisville, Kentucky. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Alejandres Tree Service inc,https://alejandretreeservice.com/,+1 847-970-2113,"6703 IL-120, McHenry, IL 60050",6703 IL-120,McHenry,60050,Illinois,United States of America,42.3564484,-88.3283721,45,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Alejandres+Tree+Service+inc/@42.3564484,-88.3283721,14z/data=!4m8!1m2!2m1!1sAlejandres+Tree+Service+inc!3m4!1s0x880f9dc4585683dd:0x72b526bdfb2e9d73!8m2!3d42.3564484!4d-88.3283721",No,"Ash, Walnut",,,Yes,"Alejandres Tree Service inc is a firewood provider based in McHenry, Illinois. They supply ash, walnut firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Ash, Walnut",Call for pricing,False,False,False,True,False,False
"Simo Brothers Tree Service, Inc.- Highland Park IL",http://simobrotherstreeserviceinc.com/,+1 847-688-0906,,,Marengo,60152,Illinois,United States of America,42.17171,-87.8436264,45,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-10PM""}",OPERATIONAL,"https://www.google.com/maps/place/Simo+Brothers+Tree+Service%2C+Inc.-+Highland+Park+IL/@42.17171,-87.84362639999999,14z/data=!4m8!1m2!2m1!1sSimo+Brothers+Tree+Service%2C+Inc.-+Highland+Park+IL!3m4!1s0x880f93641840639b:0xe358c26bfa8663e7!8m2!3d42.17171!4d-87.84362639999999",No,Mixed hardwoods,,,Yes,"Simo Brothers Tree Service, Inc.- Highland Park IL is a firewood provider based in Marengo, Illinois. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
