name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Nature's Supply Centre,http://www.naturessupplycentre.net/,+1 678-398-6788,"4419 Floyd Rd SW, Mableton, GA 30126",4419 Floyd Rd SW,Mableton,30126,Georgia,United States of America,33.8462669,-84.583494,146,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Nature%27s+Supply+Centre/@33.846266899999996,-84.583494,14z/data=!4m8!1m2!2m1!1sNature%27s+Supply+Centre!3m4!1s0x88f51822b7c12009:0xd1014db0cbc0edf9!8m2!3d33.846266899999996!4d-84.583494",Yes,"Pine, Firewood",Seasoned,,Yes,"Nature's Supply Centre is a firewood provider based in Mableton, Georgia. They supply pine, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders.",Pine,", .00, .50, .95",True,False,True,True,True,True
Sunnyside Nursery & Garden Center,http://www.sunnysidenurseryva.com/,+1 540-659-9994,"3357 Jefferson Davis Hwy, Stafford, VA 22554",3357 Jefferson Davis Hwy,Stafford,22554,Virginia,United States of America,38.4828376,-77.3868408,146,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""6AM-6PM"", ""Sunday"": ""6AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Sunnyside+Nursery+%26+Garden+Center/@38.482837599999996,-77.3868408,14z/data=!4m8!1m2!2m1!1sSunnyside+Nursery+%26+Garden+Center!3m4!1s0x89b6f00f097795f3:0x9bb791135b7c0985!8m2!3d38.482837599999996!4d-77.3868408",No,,,,Yes,"Sunnyside Nursery & Garden Center is a firewood provider based in Stafford, Virginia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Central Mass Tree Inc,http://www.centralmasstree.com/,+1 978-874-1509,"10 Gardner Rd, Winchendon, MA 01475",10 Gardner Rd,Winchendon,01475,Massachusetts,United States of America,42.6656575,-72.0090938,147,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Central+Mass+Tree+Inc/@42.665657499999995,-72.0090938,14z/data=!4m8!1m2!2m1!1sCentral+Mass+Tree+Inc!3m4!1s0x89e3e27cc5e28ae1:0xe0b5f31afa738741!8m2!3d42.665657499999995!4d-72.0090938",Yes,Ash,"Seasoned, Green, Dry",,Yes,"Central Mass Tree Inc is a firewood provider based in Winchendon, Massachusetts. They supply ash firewood. Their wood is typically seasoned, green, dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Ash,Call for pricing,False,False,True,True,True,False
Papawood Firewood Delivery,http://austinfirewooddelivery.com/,+1 512-281-6279,"1807 Liberty Oaks Blvd, Cedar Park, TX 78613",1807 Liberty Oaks Blvd,Cedar Park,78613,Texas,United States of America,30.4895837,-97.8167617,147,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Papawood+Firewood+Delivery/@30.489583699999997,-97.8167617,14z/data=!4m8!1m2!2m1!1sPapawood+Firewood+Delivery!3m4!1s0x865b2d4390c4b577:0xd4bc88b2056911f!8m2!3d30.489583699999997!4d-97.8167617",Yes,"Oak, Firewood",Seasoned,"$299, $249, $425, $375, $849, $649, $375, $425, $375, $249 15",Yes,"Papawood Firewood Delivery is a firewood provider based in Cedar Park, Texas. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $299, $249, $425, $375, $849, $649, $375, $425, $375, $249 15.","Apple, Oak",", .00",True,False,True,True,True,True
ProCut Firewood,https://procutfirewood.com/,+1 507-280-7780,"2660 N Broadway Ave, Rochester, MN 55906",2660 N Broadway Ave,Rochester,55906,Minnesota,United States of America,44.0525262,-92.4543887,147,"{""Monday"": ""8:30AM-4:30PM"", ""Tuesday"": ""8:30AM-4:30PM"", ""Wednesday"": ""8:30AM-4:30PM"", ""Thursday"": ""8:30AM-4:30PM"", ""Friday"": ""8:30AM-4:30PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/ProCut+Firewood/@44.052526199999996,-92.4543887,14z/data=!4m8!1m2!2m1!1sProCut+Firewood!3m4!1s0x87f7608fffffffff:0x36af34eea231a297!8m2!3d44.052526199999996!4d-92.4543887",Yes,"Oak, Hickory, Firewood","Seasoned, Kiln-Dried, Dry","$130 , $130",Yes,"ProCut Firewood is a firewood provider based in Rochester, Minnesota. They supply oak, hickory, firewood firewood. Their wood is typically seasoned, kiln-dried, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $130 , $130.","Apple, Birch, Cherry, Hickory, Maple, Oak",Call for pricing,False,False,True,True,True,False
Standard Firewood Supply,http://standardwood.com/,+1 801-485-9663,"922 S 500 W Suite F, Salt Lake City, UT 84104",922 S 500 W Suite F,Salt Lake City,84104,Utah,United States of America,40.7496471,-111.9081947,149,"{""Monday"": ""8:30AM-3PM"", ""Tuesday"": ""8:30AM-3PM"", ""Wednesday"": ""8:30AM-3PM"", ""Thursday"": ""8:30AM-3PM"", ""Friday"": ""8:30AM-3PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Standard+Firewood+Supply/@40.7496471,-111.9081947,14z/data=!4m8!1m2!2m1!1sStandard+Firewood+Supply!3m4!1s0x87528afa2ad9c8c1:0xf25ffce2246900ed!8m2!3d40.7496471!4d-111.9081947",No,,,,Yes,"Standard Firewood Supply is a firewood provider based in Salt Lake City, Utah. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
THAT Tree Guy LLC,http://www.thattreeguydelmarva.com/,+1 410-443-8377,,,Westminster,21158,Maryland,United States of America,38.4177324,-75.7240555,149,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/THAT+Tree+Guy+LLC/@38.4177324,-75.72405549999999,14z/data=!4m8!1m2!2m1!1sTHAT+Tree+Guy+LLC!3m4!1s0x89b857a02479945b:0x64e50aec15e482fa!8m2!3d38.4177324!4d-75.72405549999999",No,,,,Yes,"THAT Tree Guy LLC is a firewood provider based in Westminster, Maryland. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Tip Top Tree Care, LLC",https://tiptoptreeknox.com/,+1 865-938-4340,"5312 W Beaver Creek Dr, Powell, TN 37849",5312 W Beaver Creek Dr,Powell,37849,Tennessee,United States of America,35.998204,-84.074072,150,"{""Monday"": ""6AM-7PM"", ""Tuesday"": ""6AM-7PM"", ""Wednesday"": ""6AM-7PM"", ""Thursday"": ""6AM-7PM"", ""Friday"": ""6AM-7PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Tip+Top+Tree+Care%2C+LLC/@35.998204,-84.074072,14z/data=!4m8!1m2!2m1!1sTip+Top+Tree+Care%2C+LLC!3m4!1s0x885c393aaaaaaaab:0x53d81ed9ae5a18a8!8m2!3d35.998204!4d-84.074072",Yes,"Oak, Firewood",Seasoned,,Yes,"Tip Top Tree Care, LLC is a firewood provider based in Powell, Tennessee. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,True,True,True,False
Anjoe Tree Service,https://www.anjoetreeservice.com/,+1 518-482-5773,"11 Everett Rd, Albany, NY 12205",11 Everett Rd,Albany,12205,New York,United States of America,42.687581,-73.7787375,151,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Anjoe+Tree+Service/@42.687581,-73.77873749999999,14z/data=!4m8!1m2!2m1!1sAnjoe+Tree+Service!3m4!1s0x89de0b96172bd235:0x43faacae5a6f5b8!8m2!3d42.687581!4d-73.77873749999999",No,Mixed hardwoods,Seasoned,,Yes,"Anjoe Tree Service is a firewood provider based in Albany, New York. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
Concrete Creations (Mulch & Rock),http://concretecreationsvabeach.com/,+1 757-427-1581,"3601 Dam Neck Rd, Virginia Beach, VA 23453",3601 Dam Neck Rd,Virginia Beach,23453,Virginia,United States of America,36.7763739,-76.0886459,152,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""12-4PM""}",OPERATIONAL,"https://www.google.com/maps/place/Concrete+Creations+%28Mulch+%26+Rock%29/@36.776373899999996,-76.0886459,14z/data=!4m8!1m2!2m1!1sConcrete+Creations+%28Mulch+%26+Rock%29!3m4!1s0x89babf81ad23780d:0x40b7bd4bfde7bc0e!8m2!3d36.776373899999996!4d-76.0886459",Yes,Mixed hardwoods,Seasoned,,Yes,"Concrete Creations (Mulch & Rock) is a firewood provider based in Virginia Beach, Virginia. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
"Accurate Tree Service, LLC",http://www.accuratetree.com/,+1 603-235-6799,"1168 NH-3A, Bow, NH 03304",1168 NH-3A,Bow,03304,New Hampshire,United States of America,43.141497,-71.494145,153,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Accurate+Tree+Service%2C+LLC/@43.141497,-71.494145,14z/data=!4m8!1m2!2m1!1sAccurate+Tree+Service%2C+LLC!3m4!1s0x89e2456c98771c09:0xb00eac12adebce54!8m2!3d43.141497!4d-71.494145",No,Ash,"Green, Seasoned, Semi-seasoned",,Yes,"Accurate Tree Service, LLC is a firewood provider based in Bow, New Hampshire. They supply ash firewood. Their wood is typically green, seasoned, semi-seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Ash,Call for pricing,False,False,False,True,True,False
Earth 'n Wood / Kurtz Bros. - Landscape Supply Center,https://www.kurtz-bros.com/hudson?utm_medium=yext,+1 330-655-0680,"5347 Akron Cleveland Rd, Peninsula, OH 44264",5347 Akron Cleveland Rd,Peninsula,44264,Ohio,United States of America,41.2141487,-81.4908868,153,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7:30AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Earth+%27n+Wood+%2F+Kurtz+Bros.+-+Landscape+Supply+Center/@41.214148699999996,-81.4908868,14z/data=!4m8!1m2!2m1!1sEarth+%27n+Wood+%2F+Kurtz+Bros.+-+Landscape+Supply+Center!3m4!1s0x88312263a8fbb243:0x51e2b25ea902b795!8m2!3d41.214148699999996!4d-81.4908868",No,,Green,,Yes,"Earth 'n Wood / Kurtz Bros. - Landscape Supply Center is a firewood provider based in Peninsula, Ohio. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
"Chips Tree Service, Inc.",https://chipstree.com/,+1 610-353-9663,"496 Buck Run Rd, East Fallowfield Township, PA 19320",496 Buck Run Rd,East Fallowfield Township,19320,Pennsylvania,United States of America,39.9384535,-75.8444185,154,"{""Monday"": ""8:30AM-6PM"", ""Tuesday"": ""8:30AM-6PM"", ""Wednesday"": ""8:30AM-6PM"", ""Thursday"": ""8:30AM-6PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Chips+Tree+Service%2C+Inc./@39.9384535,-75.8444185,14z/data=!4m8!1m2!2m1!1sChips+Tree+Service%2C+Inc.!3m4!1s0x89c6eba5f9e407f5:0x60085318de58b810!8m2!3d39.9384535!4d-75.8444185",Yes,Mixed hardwoods,,,Yes,"Chips Tree Service, Inc. is a firewood provider based in East Fallowfield Township, Pennsylvania. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
Lou's Cutting Edge Tree Service,https://louscuttingedge.com/?utm_source=gmb,+1 517-231-8180,"3224 Lansing Rd, Charlotte, MI 48813",3224 Lansing Rd,Charlotte,48813,Michigan,United States of America,42.613093,-84.75599,154,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Lou%27s+Cutting+Edge+Tree+Service/@42.613093,-84.75599,14z/data=!4m8!1m2!2m1!1sLou%27s+Cutting+Edge+Tree+Service!3m4!1s0x405c713d5924de41:0xd7fb5a7f36bb1fbd!8m2!3d42.613093!4d-84.75599",No,"Oak, Firewood",Green,$5-20 ,Yes,"Lou's Cutting Edge Tree Service is a firewood provider based in Charlotte, Michigan. They supply oak, firewood firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Pricing ranges from $5-20 .","Maple, Oak",Call for pricing,False,False,False,True,True,False
East Cobb Firewood Delivery,http://www.eastcobbfirewooddelivery.com/,+1 404-797-0222,,2872 McPherson Rd NE ,Roswell,30075,Georgia,United States of America,33.978477,-84.4473672,155,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/East+Cobb+Firewood+Delivery/@33.978477,-84.4473672,14z/data=!4m8!1m2!2m1!1sEast+Cobb+Firewood+Delivery!3m4!1s0x88f50d005981513d:0xc192ab087d6eeea5!8m2!3d33.978477!4d-84.4473672",Yes,"Pine, Firewood","Seasoned, Green",,Yes,"East Cobb Firewood Delivery is a firewood provider based in Roswell, Georgia. They supply pine, firewood firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Oak, Pine",Call for pricing,False,False,True,True,True,False
Chipper Trees LLC,https://www.chipperllc.com/?utm_source=gbp,+1 678-591-7797,"14273 Cumming Hwy, Cumming, GA 30028",14273 Cumming Hwy,Cumming,30028,Georgia,United States of America,34.2358876,-84.2642432,155,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Chipper+Trees+LLC/@34.2358876,-84.2642432,14z/data=!4m8!1m2!2m1!1sChipper+Trees+LLC!3m4!1s0x88f59e0782a1578d:0x5f40e5125ccaddcf!8m2!3d34.2358876!4d-84.2642432",No,"Cherry, Hickory, Maple, Oak, Pine","Dry, Green, Seasoned",,Yes,"Chipper Trees LLC is a firewood provider based in Cumming, Georgia. They supply cherry, hickory, maple, oak, pine firewood. Their wood is typically dry, green, seasoned for optimal burning. Currently, delivery services are not available.","Cherry, Hickory, Maple, Oak, Pine",", .12, .59, .77",True,False,False,True,True,True
Skipper's Tree Service,https://skipperstreeservice.us/,+1 864-580-3029,,,Rutherfordton,28139,North Carolina,United States of America,35.315186,-81.986194,155,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Skipper%27s+Tree+Service/@35.315186,-81.986194,14z/data=!4m8!1m2!2m1!1sSkipper%27s+Tree+Service!3m4!1s0x88576e43b4b74e33:0x1e86f2f2b78c580f!8m2!3d35.315186!4d-81.986194",No,"Oak, Pine, Firewood","Dry, Kiln-dried, Seasoned",,Yes,"Skipper's Tree Service is a firewood provider based in Rutherfordton, North Carolina. They supply oak, pine, firewood firewood. Their wood is typically dry, kiln-dried, seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Oak, Pine",Call for pricing,False,False,False,True,True,False
Ewing Outdoor Supply,http://www.ewingoutdoorsupply.com/,+1 303-794-5960,"6601 S Santa Fe Dr, Littleton, CO 80120",6601 S Santa Fe Dr,Littleton,80120,Colorado,United States of America,39.5967457,-105.0218708,156,"{""Monday"": ""7:30AM-4:30PM"", ""Tuesday"": ""7:30AM-4:30PM"", ""Wednesday"": ""7:30AM-4:30PM"", ""Thursday"": ""7:30AM-4:30PM"", ""Friday"": ""7:30AM-4:30PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Ewing+Outdoor+Supply/@39.5967457,-105.0218708,14z/data=!4m8!1m2!2m1!1sEwing+Outdoor+Supply!3m4!1s0x876c81dc988546a7:0xb8bab71b70488e01!8m2!3d39.5967457!4d-105.0218708",No,,,,Yes,"Ewing Outdoor Supply is a firewood provider based in Littleton, Colorado. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Champion Mulch & Landscape Supply,https://gotochampion.com/,+1 937-228-2730,"3600 Valley St, Dayton, OH 45424",3600 Valley St,Dayton,45424,Ohio,United States of America,39.8034389,-84.1191042,156,"{""Monday"": ""7:30AM-5:30PM"", ""Tuesday"": ""7:30AM-5:30PM"", ""Wednesday"": ""7:30AM-5:30PM"", ""Thursday"": ""7:30AM-5:30PM"", ""Friday"": ""7:30AM-5:30PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Champion+Mulch+%26+Landscape+Supply/@39.803438899999996,-84.1191042,14z/data=!4m8!1m2!2m1!1sChampion+Mulch+%26+Landscape+Supply!3m4!1s0x88408207561b347f:0x951dc6882bd53d47!8m2!3d39.803438899999996!4d-84.1191042",Yes,Cedar,Dry,$29,Yes,"Champion Mulch & Landscape Supply is a firewood provider based in Dayton, Ohio. They supply cedar firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $29.",Cedar,", .25, .99",True,False,True,True,True,True
Tampa Bay Farmers Market,http://www.tampabayfarmersmarket.com/,+1 813-876-7888,"10001 N Armenia Ave, Tampa, FL 33612",10001 N Armenia Ave,Tampa,33612,Florida,United States of America,28.0402667,-82.4796147,156,"{""Monday"": ""8:30AM-6PM"", ""Tuesday"": ""8:30AM-6PM"", ""Wednesday"": ""8:30AM-6PM"", ""Thursday"": ""8:30AM-6PM"", ""Friday"": ""8:30AM-6PM"", ""Saturday"": ""8:30AM-6PM"", ""Sunday"": ""8:30AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Tampa+Bay+Farmers+Market/@28.0402667,-82.4796147,14z/data=!4m8!1m2!2m1!1sTampa+Bay+Farmers+Market!3m4!1s0x88c2c36c6553734d:0x93839142356a2334!8m2!3d28.0402667!4d-82.4796147",No,Pine,Green,"$14, $12, $10, $12, $10, $10, $8, $8, $2, $10",Yes,"Tampa Bay Farmers Market is a firewood provider based in Tampa, Florida. They supply pine firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Pricing ranges from $14, $12, $10, $12, $10, $10, $8, $8, $2, $10.",Apple,".00, .49, .99",True,False,False,True,True,True
